ST_CODE,State name,Month,Year,PC Number,PC name,PC Type,Candidate Name,Candidate Sex,Candidate Category,Candidate Age,Party Abbreviation,Total Votes Polled,Position
S01,Andhra Pradesh,5,2014,14,Bhongir ,GEN,GUDURU JANARDHAN REDDY,M,GEN,41,JaSPa,2342,13
S01,Andhra Pradesh,5,2014,14,Bhongir ,GEN,NAGULA SRINIVAS YADAV,M,GEN,44,MaSP,1858,14
S01,Andhra Pradesh,5,2014,15,Warangal,SC,KADIYAM SRIHARI,M,SC,63,TRS,661639,1
S01,Andhra Pradesh,5,2014,15,Warangal,SC,RAJAIAH SIRICILLA,M,SC,61,INC,269065,2
S01,Andhra Pradesh,5,2014,15,Warangal,SC,PARAMESHWAR RAMAGALLA,M,SC,55,BJP,187139,3
S01,Andhra Pradesh,5,2014,15,Warangal,SC,None of the Above,NULL,NULL,NULL,NOTA,14034,4
S01,Andhra Pradesh,5,2014,15,Warangal,SC,GANNARAPU SURENDER,M,SC,49,BSP,9536,5
S01,Andhra Pradesh,5,2014,15,Warangal,SC,CHILUVERU PRATHAP,M,SC,40,IND,9178,6
S01,Andhra Pradesh,5,2014,15,Warangal,SC,THUPPARI NARASIMHA SWAMY,M,SC,44,PPOI,7350,7
S01,Andhra Pradesh,5,2014,15,Warangal,SC,CHINTHA SWAMY,M,SC,44,AAAP,5569,8
S01,Andhra Pradesh,5,2014,15,Warangal,SC,JANNU MAHENDAR,M,SC,33,IND,3211,9
S01,Andhra Pradesh,5,2014,15,Warangal,SC,VENKANNA KANNAM,M,SC,36,MCPI,2258,10
S01,Andhra Pradesh,5,2014,15,Warangal,SC,VENKANNA NEERUDU,M,SC,38,BMUP,2098,11
S01,Andhra Pradesh,5,2014,15,Warangal,SC,KANAKAM RAMESH,M,SC,34,IND,2013,12
S01,Andhra Pradesh,5,2014,15,Warangal,SC,VENU ESAMPELLY,M,SC,37,AIFB,1541,13
S01,Andhra Pradesh,5,2014,16,Mahabubabad  ,ST,PROF. AZMEERA SEETARAM NAIK,M,ST,56,TRS,320569,1
S01,Andhra Pradesh,5,2014,16,Mahabubabad  ,ST,P. BALRAM,M,ST,49,INC,285577,2
S01,Andhra Pradesh,5,2014,16,Mahabubabad  ,ST,BANOTH MOHANLAL,M,ST,49,TDP,215904,3
S01,Andhra Pradesh,5,2014,16,Mahabubabad  ,ST,TELLAM VENKATA RAO,M,ST,46,YSRCP,128472,4
S01,Andhra Pradesh,5,2014,16,Mahabubabad  ,ST,PAYAM CHANDHAR RAO (CHINNA CHANDHRANNA),M,ST,53,IND,94044,5
S01,Andhra Pradesh,5,2014,16,Mahabubabad  ,ST,LAXMAN BUKYA,M,ST,38,IND,14034,6
S01,Andhra Pradesh,5,2014,16,Mahabubabad  ,ST,V. GOURI NAGAMANI,F,ST,43,IND,13663,7
S01,Andhra Pradesh,5,2014,16,Mahabubabad  ,ST,DATLA NAGESHWAR RAO,M,ST,48,IND,6853,8
S01,Andhra Pradesh,5,2014,16,Mahabubabad  ,ST,None of the Above,NULL,NULL,NULL,NOTA,6704,9
S01,Andhra Pradesh,5,2014,16,Mahabubabad  ,ST,KAVITHA RANI LUNAVATH,F,ST,35,PPOI,6637,10
S01,Andhra Pradesh,5,2014,16,Mahabubabad  ,ST,BODA RAASI,F,ST,29,BSP,6224,11
S01,Andhra Pradesh,5,2014,16,Mahabubabad  ,ST,LAXMINARAYANA BORRA,M,ST,38,IND,5879,12
S01,Andhra Pradesh,5,2014,16,Mahabubabad  ,ST,METLA PAPAIAH,M,ST,62,IND,3925,13
S01,Andhra Pradesh,5,2014,16,Mahabubabad  ,ST,GUGULOTU JAGAN,M,ST,37,MCPI,3662,14
S01,Andhra Pradesh,5,2014,16,Mahabubabad  ,ST,PADIGA YARRAIAH,M,ST,69,IND,3498,15
S01,Andhra Pradesh,5,2014,16,Mahabubabad  ,ST,PONAKA SAMMAKKA,F,ST,36,IND,3443,16
S01,Andhra Pradesh,5,2014,16,Mahabubabad  ,ST,BALUNAYAK BHUKYA,M,ST,34,IND,3091,17
S01,Andhra Pradesh,5,2014,16,Mahabubabad  ,ST,EESAM SUDHAKAR,M,ST,29,IND,2193,18
S01,Andhra Pradesh,5,2014,17,Khammam ,GEN,PONGULETI  SRINIVASA REDDY,M,GEN,48,YSRCP,422434,1
S01,Andhra Pradesh,5,2014,17,Khammam ,GEN,NAMA NAGESWARA RAO,M,GEN,56,TDP,410230,2
S01,Andhra Pradesh,5,2014,17,Khammam ,GEN,KANKANALA NARAYANA,M,GEN,66,CPI,187702,3
S01,Andhra Pradesh,5,2014,17,Khammam ,GEN,BUDAN BAIG SHAIK,M,GEN,53,TRS,89124,4
S01,Andhra Pradesh,5,2014,17,Khammam ,GEN,LINGALA RAVI KUMAR,M,SC,38,IND,9460,5
S01,Andhra Pradesh,5,2014,17,Khammam ,GEN,GOKINEPALLI VENKATESWARA RAO (GVR),M,GEN,56,IND,8055,6
S01,Andhra Pradesh,5,2014,17,Khammam ,GEN,BACHALA LAXMAIAH,M,ST,55,IND,6506,7
S01,Andhra Pradesh,5,2014,17,Khammam ,GEN,MOKALLA RAMESH,M,ST,41,IND,5401,8
S01,Andhra Pradesh,5,2014,17,Khammam ,GEN,KAKI BHASKAR,M,GEN,43,IND,5368,9
S01,Andhra Pradesh,5,2014,17,Khammam ,GEN,NAGARJUNA CHERUKURU,M,GEN,44,JaSPa,5002,10
S01,Andhra Pradesh,5,2014,17,Khammam ,GEN,None of the Above,NULL,NULL,NULL,NOTA,4991,11
S01,Andhra Pradesh,5,2014,17,Khammam ,GEN,DODDA RAM BABU,M,GEN,48,BSP,4761,12
S01,Andhra Pradesh,5,2014,17,Khammam ,GEN,NAGIREDDY RAJI REDDY (RAJANNA),M,GEN,38,IND,4484,13
S01,Andhra Pradesh,5,2014,17,Khammam ,GEN,MEDARAMETLA  RAMA RAO,M,GEN,48,PPOI,4139,14
S01,Andhra Pradesh,5,2014,17,Khammam ,GEN,BANOTH KISHAN NAYAK,M,ST,33,IND,1617,15
S01,Andhra Pradesh,5,2014,17,Khammam ,GEN,GUGULOTHU SARVAN,M,ST,29,IND,1491,16
S01,Andhra Pradesh,5,2014,17,Khammam ,GEN,GUGULOTHU RANJITH KUMAR,M,ST,30,IND,1434,17
S01,Andhra Pradesh,5,2014,17,Khammam ,GEN,BANOTH LAXMA NAIK,M,ST,57,IND,1342,18
S01,Andhra Pradesh,5,2014,17,Khammam ,GEN,RAMESH KOMMU,M,SC,42,IND,1274,19
S01,Andhra Pradesh,5,2014,17,Khammam ,GEN,MUDIGE NAGESWARA RAO,M,ST,44,IND,1202,20
S01,Andhra Pradesh,5,2014,17,Khammam ,GEN,JERRIPOTHULA SRINIVAS,M,SC,38,IND,1116,21
S01,Andhra Pradesh,5,2014,17,Khammam ,GEN,KALTHI VENKATESWARLU,M,ST,42,IND,1063,22
S01,Andhra Pradesh,5,2014,17,Khammam ,GEN,RAMU KANDULA,M,SC,35,IND,1021,23
S01,Andhra Pradesh,5,2014,17,Khammam ,GEN,KALTHI RAMULAMMA,F,ST,39,IND,983,24
S01,Andhra Pradesh,5,2014,17,Khammam ,GEN,BUSIREDDY SHANKAR REDDY,M,GEN,53,IND,964,25
S01,Andhra Pradesh,5,2014,17,Khammam ,GEN,KANAKAM TIRUMALA RAO,M,SC,27,IND,917,26
S01,Andhra Pradesh,5,2014,17,Khammam ,GEN,SANAPA POMMAIAH,M,ST,50,IND,889,27
S01,Andhra Pradesh,5,2014,17,Khammam ,GEN,MARIKANTI VASUDASU,M,GEN,69,IND,879,28
S01,Andhra Pradesh,5,2014,18,Aruku ,ST,KOTHAPALLI GEETHA,F,ST,43,YSRCP,413191,1
S01,Andhra Pradesh,5,2014,18,Aruku ,ST,GUMMIDI SANDHYARANI,F,ST,41,TDP,321793,2
S01,Andhra Pradesh,5,2014,18,Aruku ,ST,KISHORE CHANDRA DEO,M,ST,67,INC,52884,3
S01,Andhra Pradesh,5,2014,18,Aruku ,ST,MIDIYAM BABURAO,M,ST,63,CPM,38898,4
S01,Andhra Pradesh,5,2014,18,Aruku ,ST,KANGALA BALUDORA,M,ST,58,IND,23215,5
S01,Andhra Pradesh,5,2014,18,Aruku ,ST,None of the Above,NULL,NULL,NULL,NOTA,16532,6
S01,Andhra Pradesh,5,2014,18,Aruku ,ST,CHETTI SANKARARAO,M,ST,32,IND,8951,7
S01,Andhra Pradesh,5,2014,18,Aruku ,ST,BURJABARIKI DHANARAJU,M,ST,32,AAAP,8569,8
S01,Andhra Pradesh,5,2014,18,Aruku ,ST,SALLANGI RATNAM,F,ST,35,IND,7688,9
S01,Andhra Pradesh,5,2014,18,Aruku ,ST,BIDDIKA RAMAIAH,M,ST,52,IND,7587,10
S01,Andhra Pradesh,5,2014,18,Aruku ,ST,IILLA RAMI REDDY,M,ST,60,IND,5692,11
S01,Andhra Pradesh,5,2014,18,Aruku ,ST,VANUGU SANKARARAO,M,ST,39,IND,4614,12
S01,Andhra Pradesh,5,2014,19,Srikakulam,GEN,RAMMOHAN NAIDU KINJARAPU,M,GEN,27,TDP,556545,1
S01,Andhra Pradesh,5,2014,19,Srikakulam,GEN,REDDY SHANTHI,F,GEN,45,YSRCP,428853,2
S01,Andhra Pradesh,5,2014,19,Srikakulam,GEN,KILLI KRUPARANI,F,GEN,52,INC,24171,3
S01,Andhra Pradesh,5,2014,19,Srikakulam,GEN,PAIDI RAJA RAO,M,GEN,40,JaSPa,11423,4
S01,Andhra Pradesh,5,2014,19,Srikakulam,GEN,BODDEPALLI RAJARAO,M,GEN,47,BSP,8049,5
S01,Andhra Pradesh,5,2014,19,Srikakulam,GEN,None of the Above,NULL,NULL,NULL,NOTA,6138,6
S01,Andhra Pradesh,5,2014,19,Srikakulam,GEN,VASUDEVA RAO BODDU,M,GEN,41,CPI(ML)(L),5132,7
S01,Andhra Pradesh,5,2014,19,Srikakulam,GEN,KADIYAM JAYALAKSHMI,F,GEN,32,PPOI,5026,8
S01,Andhra Pradesh,5,2014,19,Srikakulam,GEN,JAIDEV INJARAPU,M,GEN,41,AAAP,2559,9
S01,Andhra Pradesh,5,2014,19,Srikakulam,GEN,TOTA TEJESWARA RAO,M,GEN,36,IND,2144,10
S01,Andhra Pradesh,5,2014,19,Srikakulam,GEN,KINJARAPU TEJESWARA RAO,M,GEN,31,IND,2075,11
S01,Andhra Pradesh,5,2014,20,Vizianagaram,GEN,ASHOK GAJAPATHI RAJU PUSAPATI,M,GEN,62,TDP,536549,1
S01,Andhra Pradesh,5,2014,20,Vizianagaram,GEN,VENKATA SWETHA CHALAPATHI KUMARA KRISHNA RANGARAO RAVU,M,GEN,33,YSRCP,429638,2
S01,Andhra Pradesh,5,2014,20,Vizianagaram,GEN,JHANSI LAKSHMI BOTCHA,F,GEN,50,INC,122487,3
S01,Andhra Pradesh,5,2014,20,Vizianagaram,GEN,None of the Above,NULL,NULL,NULL,NOTA,6528,4
S01,Andhra Pradesh,5,2014,20,Vizianagaram,GEN,PRASADA RAO NANDA,M,GEN,42,PPOI,6401,5
S01,Andhra Pradesh,5,2014,20,Vizianagaram,GEN,YELLA RAO SIYYADULA,M,SC,33,IND,5125,6
S01,Andhra Pradesh,5,2014,20,Vizianagaram,GEN,BONU KRISHNA,M,SC,50,BSP,4092,7
S01,Andhra Pradesh,5,2014,20,Vizianagaram,GEN,HARIKISHAN KUPPILI,M,GEN,37,IND,3603,8
S01,Andhra Pradesh,5,2014,20,Vizianagaram,GEN,TADIVAKA RAMESH NAIDU,M,GEN,44,JaSPa,3388,9
S01,Andhra Pradesh,5,2014,20,Vizianagaram,GEN,NARU SIMHADRI NAIDU,M,GEN,58,AAAP,2505,10
S01,Andhra Pradesh,5,2014,21,Visakhapatnam,GEN,KAMBHAMPATI HARI BABU,M,GEN,60,BJP,566832,1
S01,Andhra Pradesh,5,2014,21,Visakhapatnam,GEN,Y.S VIJAYAMMA,F,GEN,58,YSRCP,476344,2
S01,Andhra Pradesh,5,2014,21,Visakhapatnam,GEN,BOLISETTI SATYANARAYANA (SATYA),M,GEN,57,INC,50632,3
S01,Andhra Pradesh,5,2014,21,Visakhapatnam,GEN,IMANDI VENKATA KURMARAO,M,GEN,43,BSP,14947,4
S01,Andhra Pradesh,5,2014,21,Visakhapatnam,GEN,None of the Above,NULL,NULL,NULL,NOTA,7329,5
S01,Andhra Pradesh,5,2014,21,Visakhapatnam,GEN,SABBAM HARI,M,GEN,60,JaSPa,6644,6
S01,Andhra Pradesh,5,2014,21,Visakhapatnam,GEN,KUNA RAMAM,M,GEN,51,AAAP,6175,7
S01,Andhra Pradesh,5,2014,21,Visakhapatnam,GEN,TANUKU DIVAKAR,M,GEN,46,IND,5418,8
S01,Andhra Pradesh,5,2014,21,Visakhapatnam,GEN,JT RAMARAO,M,GEN,42,sps,4323,9
S01,Andhra Pradesh,5,2014,21,Visakhapatnam,GEN,DADI JYOTHI BHAVANI,F,GEN,43,PPOI,2717,10
S01,Andhra Pradesh,5,2014,21,Visakhapatnam,GEN,DURGAPRASAD GUNTU,M,GEN,45,IND,2611,11
S01,Andhra Pradesh,5,2014,21,Visakhapatnam,GEN,NAGENDRA SAIRAM,M,GEN,27,IND,2377,12
S01,Andhra Pradesh,5,2014,21,Visakhapatnam,GEN,KURADA SATYANARAYANA PATNAIK,M,GEN,50,IND,1927,13
S01,Andhra Pradesh,5,2014,21,Visakhapatnam,GEN,DR|| BHAVANI SANKAR SASTRY.A,M,GEN,49,ICSP,1910,14
S01,Andhra Pradesh,5,2014,21,Visakhapatnam,GEN,KUTIKUPPALA SURYA RAO,M,GEN,60,IND,1889,15
S01,Andhra Pradesh,5,2014,21,Visakhapatnam,GEN,SEEMAKURTHI SRINUVASU (BHAGHAVAN SRINU),M,GEN,41,IND,1759,16
S01,Andhra Pradesh,5,2014,21,Visakhapatnam,GEN,UMAMAHESWARARAO ARETI,M,SC,33,IND,1751,17
S01,Andhra Pradesh,5,2014,21,Visakhapatnam,GEN,CHALAPATHIRAO RONANKI,M,GEN,60,IND,1594,18
S01,Andhra Pradesh,5,2014,21,Visakhapatnam,GEN,J. PADMAJA,F,GEN,34,IND,1540,19
S01,Andhra Pradesh,5,2014,21,Visakhapatnam,GEN,SREENADH REDDY,M,GEN,39,IND,1379,20
S01,Andhra Pradesh,5,2014,21,Visakhapatnam,GEN,CHANDRASEKHAR BUDDA,M,GEN,35,IND,1348,21
S01,Andhra Pradesh,5,2014,21,Visakhapatnam,GEN,GEDELA KRISHNARAO,M,ST,60,IND,1118,22
S01,Andhra Pradesh,5,2014,21,Visakhapatnam,GEN,BRAHMA SWAROOP KASIBHATTA,M,GEN,46,IND,994,23
S01,Andhra Pradesh,5,2014,22,Anakapalli,GEN,MUTTAMSETTI SRINIVASA RAO (AVANTHI),M,GEN,47,TDP,568463,1
S01,Andhra Pradesh,5,2014,22,Anakapalli,GEN,GUDIVADA AMARNADH,M,GEN,30,YSRCP,520531,2
S01,Andhra Pradesh,5,2014,22,Anakapalli,GEN,VIJAYA LAKSHMI THOTA,F,GEN,44,INC,17770,3
S01,Andhra Pradesh,5,2014,22,Anakapalli,GEN,KARANAM TIRUPATHI RAO,M,GEN,45,BSP,14834,4
S01,Andhra Pradesh,5,2014,22,Anakapalli,GEN,None of the Above,NULL,NULL,NULL,NOTA,8604,5
S01,Andhra Pradesh,5,2014,22,Anakapalli,GEN,KONDARAJU JAMPANA,M,GEN,47,JaSPa,6261,6
S01,Andhra Pradesh,5,2014,22,Anakapalli,GEN,VADLAMURI KRISHNA SWAROOP,M,SC,41,DABAP,5506,7
S01,Andhra Pradesh,5,2014,22,Anakapalli,GEN,APPALARAJU SADARAM,M,GEN,60,IND,3228,8
S01,Andhra Pradesh,5,2014,22,Anakapalli,GEN,SARISA LEELA PRASANNA KUMARI,F,GEN,43,PPOI,2875,9
S01,Andhra Pradesh,5,2014,23,Kakinada,GEN,THOTA NARASIMHAM,M,GEN,53,TDP,514402,1
S01,Andhra Pradesh,5,2014,23,Kakinada,GEN,CHALAMALASETTY SUNIL,M,GEN,44,YSRCP,510971,2
S01,Andhra Pradesh,5,2014,23,Kakinada,GEN,MALLIPUDI MANGAPATI PALLAM RAJU,M,GEN,51,INC,19754,3
S01,Andhra Pradesh,5,2014,23,Kakinada,GEN,MOTHA SARADA,F,SC,33,RPI(KH),6836,4
S01,Andhra Pradesh,5,2014,23,Kakinada,GEN,JALLURI VENKATESWARLU (J.V),M,SC,47,IND,6636,5
S01,Andhra Pradesh,5,2014,23,Kakinada,GEN,TUMMALAPALLI SATYA RAMAKRISHNA,M,GEN,38,JaSPa,6442,6
S01,Andhra Pradesh,5,2014,23,Kakinada,GEN,None of the Above,NULL,NULL,NULL,NOTA,4358,7
S01,Andhra Pradesh,5,2014,23,Kakinada,GEN,TEKUMUDI VENKATA RAO,M,GEN,55,PPOI,3826,8
S01,Andhra Pradesh,5,2014,23,Kakinada,GEN,DONKA LEELAVATHI,F,GEN,62,IND,3756,9
S01,Andhra Pradesh,5,2014,23,Kakinada,GEN,KOLA VENKATA PRASAD VARMA,M,GEN,48,RJD,3473,10
S01,Andhra Pradesh,5,2014,23,Kakinada,GEN,MUTHABATHULA RATNA KUMAR,M,SC,37,BSP,2511,11
S01,Andhra Pradesh,5,2014,23,Kakinada,GEN,SRINIVAS DANGETI,M,GEN,44,AAAP,2356,12
S01,Andhra Pradesh,5,2014,23,Kakinada,GEN,KARRA VENKATA APPALA NARASIMHA RAO,M,GEN,45,IND,1907,13
S01,Andhra Pradesh,5,2014,23,Kakinada,GEN,ROKKAM DAYAKAR,M,SC,45,RP(K),1837,14
S01,Andhra Pradesh,5,2014,23,Kakinada,GEN,DONAM NEELAKANTAM,M,SC,42,IND,1697,15
S01,Andhra Pradesh,5,2014,23,Kakinada,GEN,ARJUNARAO YEGUPATI,M,SC,57,CPI(ML)(L),1495,16
S01,Andhra Pradesh,5,2014,23,Kakinada,GEN,GUTTULA ANNAPURNA SESHAGIRI RAO (BATHPARTY-SESHU),M,GEN,53,IND,1417,17
S01,Andhra Pradesh,5,2014,23,Kakinada,GEN,VINJAMALLA CHITTI BABU,M,SC,40,IND,1400,18
S01,Andhra Pradesh,5,2014,23,Kakinada,GEN,CHAGANTI SURYANARAYANA MURTY,M,GEN,49,IND,1236,19
S01,Andhra Pradesh,5,2014,23,Kakinada,GEN,PEPAKAYALA SUBHA RAJENDRA,M,GEN,48,IND,1161,20
S01,Andhra Pradesh,5,2014,23,Kakinada,GEN,KUNCHE RAMADAS,M,SC,69,IND,1122,21
S01,Andhra Pradesh,5,2014,23,Kakinada,GEN,MERLA BHAVANI SANKARA PRASAD,M,GEN,54,IND,910,22
S01,Andhra Pradesh,5,2014,23,Kakinada,GEN,PRABHAKARA RAO MADIKI,M,SC,45,IND,496,23
S01,Andhra Pradesh,5,2014,24,Amalapuram ,SC,DR PANDULA RAVINDRA BABU,M,SC,58,TDP,594547,1
S01,Andhra Pradesh,5,2014,24,Amalapuram ,SC,PINIPE VISWARUPU,M,SC,51,YSRCP,473971,2
S01,Andhra Pradesh,5,2014,24,Amalapuram ,SC,AITHABATHULA JOGESWARA VENKATA BUTCHI MAHESWARA RAO,M,SC,63,INC,12182,3
S01,Andhra Pradesh,5,2014,24,Amalapuram ,SC,G.V.HARSHA KUMAR,M,SC,54,JaSPa,9931,4
S01,Andhra Pradesh,5,2014,24,Amalapuram ,SC,GEDDAM SAMPADA RAO,M,SC,44,BSP,7219,5
S01,Andhra Pradesh,5,2014,24,Amalapuram ,SC,None of the Above,NULL,NULL,NULL,NOTA,6141,6
S01,Andhra Pradesh,5,2014,24,Amalapuram ,SC,KUNCHE PEDASATYANARAYANA,M,SC,43,PPOI,4560,7
S01,Andhra Pradesh,5,2014,24,Amalapuram ,SC,KONKI VENKATA RAO,M,SC,33,RP(K),3233,8
S01,Andhra Pradesh,5,2014,24,Amalapuram ,SC,VIJAYA CHAKRAVARTHY PANTHAGADA,M,SC,61,RPI(KH),2867,9
S01,Andhra Pradesh,5,2014,24,Amalapuram ,SC,VADDI WINSTON CHURCHILL,M,SC,46,IND,1684,10
S01,Andhra Pradesh,5,2014,24,Amalapuram ,SC,YALANGI RAMESH,M,SC,50,IND,1171,11
S01,Andhra Pradesh,5,2014,24,Amalapuram ,SC,KASI CHANDRAMOULI,M,SC,28,IND,1110,12
S01,Andhra Pradesh,5,2014,24,Amalapuram ,SC,UNDRU GANI RAJU,M,SC,32,IND,862,13
S01,Andhra Pradesh,5,2014,24,Amalapuram ,SC,BHASKARA RAO BUNGA,M,SC,65,IND,824,14
S01,Andhra Pradesh,5,2014,24,Amalapuram ,SC,KOMMU SATYAVATHI,F,SC,41,IND,625,15
S01,Andhra Pradesh,5,2014,25,Rajahmundry,GEN,MURALI MOHAN MAGANTI,M,GEN,73,TDP,630573,1
S01,Andhra Pradesh,5,2014,25,Rajahmundry,GEN,BODDU VENKATARAMANA CHOWDARY,M,GEN,39,YSRCP,463139,2
S01,Andhra Pradesh,5,2014,25,Rajahmundry,GEN,DURGESH KANDULA,M,GEN,55,INC,21243,3
S01,Andhra Pradesh,5,2014,25,Rajahmundry,GEN,MULLAPUDI SATYANARAYANA,M,GEN,43,JaSPa,11718,4
S01,Andhra Pradesh,5,2014,25,Rajahmundry,GEN,None of the Above,NULL,NULL,NULL,NOTA,7456,5
S01,Andhra Pradesh,5,2014,25,Rajahmundry,GEN,MARRE BABJI,M,SC,47,BSP,6079,6
S01,Andhra Pradesh,5,2014,25,Rajahmundry,GEN,KOLLABATHULA RICHMOND CAREY,M,GEN,40,GaAP,5481,7
S01,Andhra Pradesh,5,2014,25,Rajahmundry,GEN,ILLA GOVINDA RAJAN,M,GEN,36,IND,1390,8
S01,Andhra Pradesh,5,2014,25,Rajahmundry,GEN,CHEEKATLA VENKATESWARA RAO,M,GEN,46,IND,1356,9
S01,Andhra Pradesh,5,2014,25,Rajahmundry,GEN,SANGISETTI SRINIVASA RAO,M,GEN,47,PPOI,1329,10
S01,Andhra Pradesh,5,2014,25,Rajahmundry,GEN,MUTYALA RAMBABU,M,GEN,30,IND,1282,11
S01,Andhra Pradesh,5,2014,25,Rajahmundry,GEN,MEDA SRINIVAS,M,GEN,44,RPC(S),991,12
S01,Andhra Pradesh,5,2014,25,Rajahmundry,GEN,PALLA VENKATA NAIDU(PRADEEP),M,GEN,47,IND,989,13
S01,Andhra Pradesh,5,2014,25,Rajahmundry,GEN,POLU PEDA VENGALA REDDY,M,GEN,66,IND,765,14
S01,Andhra Pradesh,5,2014,25,Rajahmundry,GEN,ANNAMDEVULA DHARMA RAO,M,GEN,52,IND,590,15
S01,Andhra Pradesh,5,2014,26,Narsapuram,GEN,GOKARAJU GANGA RAJU,M,GEN,69,BJP,540306,1
S01,Andhra Pradesh,5,2014,26,Narsapuram,GEN,VANKA RAVINDRANATH,M,GEN,53,YSRCP,454955,2
S01,Andhra Pradesh,5,2014,26,Narsapuram,GEN,KANUMURU BAPI RAJU,M,GEN,66,INC,27083,3
S01,Andhra Pradesh,5,2014,26,Narsapuram,GEN,GITADAS DAS,F,GEN,28,pjdl,23260,4
S01,Andhra Pradesh,5,2014,26,Narsapuram,GEN,CHINTAPALLI KANAKA RAO,M,GEN,55,BSP,8491,5
S01,Andhra Pradesh,5,2014,26,Narsapuram,GEN,None of the Above,NULL,NULL,NULL,NOTA,8004,6
S01,Andhra Pradesh,5,2014,26,Narsapuram,GEN,SAROJA  POLASAPALLI,F,GEN,33,JaSPa,6838,7
S01,Andhra Pradesh,5,2014,26,Narsapuram,GEN,NALLI RAJESH,M,SC,31,RP(K),6708,8
S01,Andhra Pradesh,5,2014,26,Narsapuram,GEN,S.V.P.K.H.G.KRISHNAM RAJU,M,GEN,48,PPOI,4232,9
S01,Andhra Pradesh,5,2014,26,Narsapuram,GEN,SHIVAJI GOTTUMUKKALA,M,SC,43,IND,2286,10
S01,Andhra Pradesh,5,2014,26,Narsapuram,GEN,BADAMPUDI SIVA,M,GEN,27,IND,1605,11
S01,Andhra Pradesh,5,2014,26,Narsapuram,GEN,ADDANKI (SEKHAR BABU) DORABABU,M,GEN,44,IND,1350,12
S01,Andhra Pradesh,5,2014,26,Narsapuram,GEN,VOLETI VENKATA LAKSHMANA RAO,M,GEN,49,IND,1298,13
S01,Andhra Pradesh,5,2014,26,Narsapuram,GEN,VANGALAPUDI YASHYAA,M,SC,40,IND,1281,14
S01,Andhra Pradesh,5,2014,26,Narsapuram,GEN,MEDAPATI  VARAHALA REDDY,M,GEN,38,IND,1250,15
S01,Andhra Pradesh,5,2014,27,Eluru ,GEN,MAGANTI VENKATESWARA RAO (BABU),M,GEN,54,TDP,623471,1
S01,Andhra Pradesh,5,2014,27,Eluru ,GEN,THOTA CHANDRA SEKHAR,M,GEN,52,YSRCP,521545,2
S01,Andhra Pradesh,5,2014,27,Eluru ,GEN,MUSUNURI NAGESWARA RAO,M,GEN,61,INC,11770,3
S01,Andhra Pradesh,5,2014,27,Eluru ,GEN,NETALA RAMESH BABU,M,SC,51,BSP,11670,4
S01,Andhra Pradesh,5,2014,27,Eluru ,GEN,None of the Above,NULL,NULL,NULL,NOTA,7544,5
S01,Andhra Pradesh,5,2014,27,Eluru ,GEN,GOVADA VIJAYA KUMARI,F,SC,38,pjdl,4483,6
S01,Andhra Pradesh,5,2014,27,Eluru ,GEN,U VENKATESWARARAO (U.V),M,GEN,48,IND,3971,7
S01,Andhra Pradesh,5,2014,27,Eluru ,GEN,MENDEM SANTOSH KUMAR ( PEDABABULU),M,SC,39,ILP(AP),3423,8
S01,Andhra Pradesh,5,2014,27,Eluru ,GEN,K.V.V.SATYANARAYANA,M,GEN,68,JaSPa,2873,9
S01,Andhra Pradesh,5,2014,27,Eluru ,GEN,C.V.SARADA DEVI,F,GEN,53,IND,2721,10
S01,Andhra Pradesh,5,2014,27,Eluru ,GEN,SAVANAPUDI NAGARAJU,M,SC,55,MCPI,2318,11
S01,Andhra Pradesh,5,2014,27,Eluru ,GEN,U .V. RAMA RAO,M,GEN,47,PPOI,1323,12
S01,Andhra Pradesh,5,2014,27,Eluru ,GEN,K.VIJAYA LAKSHMI PANDIT,F,GEN,50,IND,1320,13
S01,Andhra Pradesh,5,2014,27,Eluru ,GEN,GANGADHARA RAO NANNAPANENI,M,GEN,65,IND,1302,14
S01,Andhra Pradesh,5,2014,27,Eluru ,GEN,ASHOK YANTRAPATI,M,SC,52,MaSP,1212,15
S01,Andhra Pradesh,5,2014,27,Eluru ,GEN,JULURI BHASKARA VEERA VENKATA ANIL KUMAR GUPTA,M,GEN,34,IND,751,16
S01,Andhra Pradesh,5,2014,28,Machilipatnam ,GEN,KONAKALLA NARAYANA RAO,M,GEN,64,TDP,587280,1
S01,Andhra Pradesh,5,2014,28,Machilipatnam ,GEN,KOLUSU PARTHA SARATHY,M,GEN,48,YSRCP,506223,2
S01,Andhra Pradesh,5,2014,28,Machilipatnam ,GEN,SISTLA RAMESH,M,GEN,51,INC,14111,3
S01,Andhra Pradesh,5,2014,28,Machilipatnam ,GEN,None of the Above,NULL,NULL,NULL,NOTA,8171,4
S01,Andhra Pradesh,5,2014,28,Machilipatnam ,GEN,KAMMILI SRINIVAS,M,GEN,42,JaSPa,7692,5
S01,Andhra Pradesh,5,2014,28,Machilipatnam ,GEN,VADAPALLI RAGHUNADH,M,GEN,63,PPOI,4401,6
S01,Andhra Pradesh,5,2014,28,Machilipatnam ,GEN,PRASADA RAO PEGGEM,M,SC,37,BSP,4085,7
S01,Andhra Pradesh,5,2014,28,Machilipatnam ,GEN,PARASA SRINIVASA RAO,M,GEN,35,IND,3399,8
S01,Andhra Pradesh,5,2014,28,Machilipatnam ,GEN,MOHAMMAD ISHAQ,M,GEN,41,IND,1770,9
